Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Chicago Bulls,72,241.4,42.2,88.6,.476,12.6,34.0,.370,29.6,54.6,.542,13.8,17.5,.791,9.6,35.3,45.0,26.8,6.7,4.2,15.1,18.9,110.7
22,Los Angeles Lakers*,72,242.4,40.6,86.1,.472,11.1,31.2,.354,29.6,54.8,.539,17.2,23.3,.739,9.7,34.6,44.2,24.7,7.8,5.4,15.2,19.1,109.5
23,Charlotte Hornets,72,241.0,39.9,87.8,.455,13.7,37.0,.369,26.3,50.8,.517,15.9,20.9,.761,10.6,33.2,43.8,26.8,7.8,4.8,14.8,18.0,109.5
24,Houston Rockets,72,240.3,39.3,88.5,.444,13.8,40.6,.339,25.5,47.9,.532,16.5,22.3,.740,9.3,33.3,42.6,23.6,7.6,5.0,14.7,19.5,108.8
25,Miami Heat*,72,241.4,39.2,83.7,.468,12.9,36.2,.358,26.3,47.5,.553,16.7,21.1,.790,8.0,33.5,41.5,26.3,7.9,4.0,14.1,18.9,108.1
26,New York Knicks*,72,242.1,39.4,86.5,.456,11.8,30.0,.392,27.7,56.4,.490,16.4,20.9,.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,107.0
27,Detroit Pistons,72,242.1,38.7,85.6,.452,11.6,32.9,.351,27.1,52.7,.515,17.8,23.4,.759,9.6,33.1,42.7,24.2,7.4,5.2,14.9,20.5,106.6
28,Oklahoma City Thunder,72,241.0,38.8,88.0,.441,11.9,35.1,.339,26.9,52.9,.509,15.5,21.3,.725,9.9,35.7,45.6,22.1,7.0,4.4,16.1,18.1,105.0
29,Orlando Magic,72,240.7,38.3,89.2,.429,10.9,31.8,.343,27.4,57.4,.476,16.6,21.4,.775,10.4,35.1,45.4,21.8,6.9,4.4,12.8,17.2,104.0
30,Cleveland Cavaliers,72,242.1,38.6,85.8,.450,10.0,29.7,.336,28.6,56.0,.510,16.7,22.4,.743,10.4,32.3,42.8,23.8,7.8,4.5,15.5,18.2,103.8
