Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Chicago Bulls*,82,19880,40.3,92.5,.435,7.0,20.9,.335,33.3,71.6,.465,16.8,22.4,.749,12.5,33.8,46.3,21.6,8.0,5.8,13.0,22.6,104.3
12,Boston Celtics*,82,19880,39.4,87.5,.450,7.6,22.7,.336,31.7,64.7,.490,18.2,24.0,.755,11.2,34.9,46.2,22.6,7.3,5.4,15.6,19.5,104.5
13,Philadelphia 76ers,82,19805,38.5,85.9,.449,8.3,23.8,.350,30.2,62.1,.487,19.4,25.6,.756,11.9,36.1,48.0,24.6,9.9,5.7,17.4,21.0,104.8
14,Utah Jazz,82,19705,39.5,88.8,.446,8.1,22.5,.362,31.4,66.3,.474,17.6,23.7,.744,10.9,32.4,43.3,21.5,9.1,5.1,14.5,21.6,104.9
15,Oklahoma City Thunder,82,19830,39.0,88.6,.440,8.6,25.1,.343,30.4,63.5,.479,18.9,25.3,.745,11.6,32.7,44.3,22.9,8.1,4.8,14.1,21.2,105.5
16,Los Angeles Clippers*,82,19730,38.3,86.6,.442,8.8,25.2,.349,29.6,61.5,.481,20.0,27.0,.741,11.1,34.0,45.2,24.5,7.0,3.1,15.0,22.7,105.5
17,Phoenix Suns,82,19880,39.5,87.4,.452,7.9,22.5,.352,31.5,64.9,.486,19.3,25.5,.759,11.9,34.7,46.6,21.7,8.2,4.2,16.0,20.9,106.2
18,Cleveland Cavaliers*,82,19780,41.0,90.0,.456,8.3,24.3,.343,32.7,65.7,.497,16.0,21.4,.745,11.6,32.7,44.3,25.9,8.4,4.8,14.3,22.1,106.3
19,Detroit Pistons,82,19830,40.5,88.9,.456,8.3,23.3,.355,32.2,65.6,.491,17.1,22.2,.772,11.4,35.7,47.2,25.4,7.5,5.1,14.9,20.7,106.4
20,Dallas Mavericks*,82,19880,39.5,87.9,.450,9.4,25.8,.364,30.1,62.1,.485,18.0,23.8,.753,12.8,35.2,48.0,23.2,7.6,4.0,17.0,23.0,106.4
21,Miami Heat,82,19730,39.6,87.3,.454,8.9,25.2,.353,30.7,62.0,.495,18.6,25.5,.730,12.0,33.0,45.0,23.4,8.6,4.8,16.3,22.9,106.7
22,New Orleans Pelicans*,82,19780,41.3,90.5,.456,7.1,21.3,.335,34.1,69.2,.494,17.7,23.3,.759,11.6,33.7,45.2,22.6,7.4,6.3,13.3,20.4,107.3
23,Brooklyn Nets*,82,19930,40.9,89.8,.456,9.0,25.2,.358,31.9,64.5,.494,16.6,22.7,.731,12.2,35.1,47.2,25.2,8.4,4.8,14.8,21.3,107.4
24,Orlando Magic,82,19755,40.3,87.0,.463,8.8,24.0,.368,31.5,63.0,.499,18.3,24.3,.751,10.7,35.5,46.1,24.9,8.2,5.7,15.3,19.0,107.7
25,Toronto Raptors*,82,19855,40.6,88.4,.459,8.2,23.8,.346,32.3,64.6,.501,18.4,25.0,.733,12.0,33.3,45.3,24.3,7.4,5.4,15.4,21.7,107.7
26,Denver Nuggets,82,19880,39.7,86.8,.458,7.9,22.9,.346,31.8,63.9,.498,20.8,27.7,.748,11.3,35.1,46.4,23.8,7.7,6.3,14.8,21.3,108.2
27,Sacramento Kings,82,19855,41.0,89.9,.456,9.1,26.1,.349,31.9,63.9,.500,18.0,24.1,.748,11.4,31.4,42.8,24.2,9.0,6.4,13.4,24.8,109.2
28,New York Knicks,82,19855,40.2,87.4,.460,9.2,24.2,.380,31.0,63.2,.490,20.5,26.9,.759,11.9,35.4,47.3,23.6,8.7,4.7,15.3,20.7,110.0
29,Los Angeles Lakers,82,19930,40.7,87.3,.466,8.9,24.6,.363,31.8,62.7,.507,20.2,27.1,.745,10.6,35.8,46.4,25.2,7.8,5.1,13.7,20.4,110.6
30,Minnesota Timberwolves,82,19805,43.3,89.0,.487,8.9,24.4,.367,34.4,64.6,.531,16.6,21.9,.759,12.2,33.6,45.9,24.8,8.8,5.8,16.0,22.5,112.2
