Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Phoenix Suns*,82,19730,42.6,86.6,.492,9.3,22.6,.412,33.3,64.0,.520,20.8,27.0,.770,11.6,33.4,45.0,24.4,6.1,5.3,15.4,21.9,115.3
2,Atlanta Hawks*,82,19855,42.7,91.2,.468,7.0,19.5,.360,35.6,71.7,.497,19.5,25.7,.759,13.0,32.9,45.9,24.0,7.9,5.5,13.1,21.9,111.9
3,Denver Nuggets*,82,19780,40.0,85.5,.468,7.0,19.4,.359,33.0,66.1,.500,24.8,32.1,.772,11.4,32.1,43.5,22.0,8.7,5.3,14.5,23.6,111.8
4,Orlando Magic*,82,19730,39.7,84.5,.470,11.1,29.6,.375,28.6,54.9,.521,20.8,28.8,.724,10.7,36.2,46.9,21.3,6.8,6.0,15.3,21.5,111.4
5,Toronto Raptors,82,19780,41.7,86.5,.482,6.8,18.2,.371,35.0,68.2,.512,21.1,27.6,.764,10.5,32.7,43.2,23.5,6.1,5.0,14.3,23.7,111.3
6,Cleveland Cavaliers*,82,19780,41.2,84.9,.485,8.0,21.0,.381,33.2,63.9,.520,20.8,29.0,.720,10.5,35.8,46.3,24.4,7.5,5.6,15.1,21.1,111.2
7,Portland Trail Blazers*,82,19855,41.0,88.9,.461,6.8,19.1,.354,34.2,69.8,.490,22.1,28.0,.790,12.6,32.8,45.4,23.1,7.2,4.8,13.9,23.6,110.8
8,Utah Jazz*,82,19755,41.8,85.1,.491,5.7,15.6,.364,36.1,69.5,.519,21.4,28.9,.741,11.3,33.5,44.8,28.3,8.7,5.2,16.1,24.1,110.7
9,San Antonio Spurs*,82,19780,41.7,88.1,.473,7.3,20.5,.358,34.4,67.7,.508,19.3,26.1,.740,11.7,34.7,46.4,24.2,6.8,5.0,14.8,22.1,110.0
10,Dallas Mavericks*,82,19880,41.0,88.2,.464,7.3,19.6,.372,33.7,68.7,.491,19.9,24.4,.816,10.9,33.8,44.6,25.0,8.1,5.9,13.8,20.4,109.2
11,Los Angeles Lakers*,82,19830,41.0,89.7,.457,6.9,20.4,.341,34.1,69.3,.492,19.8,25.9,.765,12.7,34.7,47.4,22.6,8.0,5.2,14.3,20.8,108.8
12,Oklahoma City Thunder*,82,19805,39.9,86.3,.462,5.4,16.0,.340,34.4,70.3,.490,23.1,28.8,.805,12.5,33.9,46.4,21.3,8.5,6.3,16.0,22.7,108.3
13,Memphis Grizzlies,82,19905,41.5,88.6,.469,4.4,13.1,.337,37.1,75.5,.492,20.8,28.4,.733,13.8,32.2,46.0,19.9,8.3,5.1,16.1,21.3,108.3
14,Golden State Warriors,82,19730,40.4,86.0,.469,7.7,20.4,.375,32.7,65.5,.499,19.8,25.3,.782,9.1,29.1,38.2,22.3,9.2,4.1,14.6,22.9,108.1
15,Boston Celtics*,82,19780,40.2,83.3,.483,6.6,19.0,.348,33.6,64.4,.523,20.6,27.7,.746,9.5,32.4,41.9,25.6,9.3,5.3,16.1,24.0,107.7
16,Houston Rockets,82,19905,39.7,88.8,.447,8.3,23.6,.351,31.4,65.2,.481,20.0,25.9,.772,12.4,31.7,44.1,22.9,7.5,4.1,15.2,21.9,107.6
17,New York Knicks,82,19880,40.2,88.3,.455,9.5,27.6,.346,30.6,60.8,.504,17.7,22.6,.782,10.7,31.8,42.6,22.8,7.5,3.9,14.7,21.0,107.6
18,New Orleans Hornets,82,19830,41.5,89.4,.464,7.5,20.5,.363,34.1,68.9,.495,16.9,21.7,.778,11.1,32.0,43.1,23.9,8.2,3.9,14.4,21.0,107.4
19,Miami Heat*,82,19880,40.2,87.8,.458,6.7,19.2,.346,33.5,68.6,.489,19.6,26.0,.752,11.8,34.4,46.2,20.9,8.2,6.2,14.5,23.0,106.6
20,Philadelphia 76ers,82,19805,40.9,88.7,.460,6.3,18.3,.343,34.6,70.5,.491,18.1,23.9,.756,12.5,32.0,44.5,22.8,8.8,5.8,15.8,22.2,106.1
21,Detroit Pistons,82,19780,40.3,90.5,.445,5.1,16.3,.314,35.2,74.2,.474,19.9,27.4,.728,14.4,30.7,45.2,21.8,8.2,4.3,15.1,25.0,105.6
22,Sacramento Kings,82,19880,40.4,88.6,.456,6.2,17.8,.349,34.2,70.8,.483,18.4,25.3,.726,12.5,32.3,44.9,21.6,7.2,4.7,15.7,23.5,105.3
23,Milwaukee Bucks*,82,19980,40.0,91.7,.436,8.5,23.8,.356,31.5,67.9,.464,16.6,21.9,.755,12.6,33.5,46.2,22.8,7.6,5.0,14.2,23.9,104.9
24,Charlotte Bobcats*,82,19880,38.2,84.3,.453,6.1,17.8,.346,32.0,66.5,.482,21.9,29.1,.751,11.5,33.3,44.7,22.2,8.4,6.0,17.2,21.3,104.4
25,Washington Wizards,82,19830,39.7,88.5,.449,5.7,16.2,.353,34.0,72.3,.471,19.1,25.0,.762,12.8,32.5,45.2,20.6,6.5,5.6,16.1,23.1,104.2
