,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,0.3792037879825205,0.5853605441144346,0.4271578531091563,0.5208180667230734,0.5740292911791488,0.4921178203140864,0.690665899865454,0.6722119131931499,0.4060612875175568,0.6033930406927586,0.6652093817668762,0.4980119950419344,0.7201157116623038,0.6552486940655038,0.536566085810349
1,0.5891765704095118,1.0,0.4563877236208137,0.3072156708112802,0.3926010851338326,0.4448744203339195,0.3655759585172399,0.7507898757469536,0.5494612486574044,0.2890537462698917,0.4749985864726712,0.5416245343387547,0.3710618365782658,0.6047564101877859,0.5305816264091378,0.4077713440209871
2,0.4602963308731825,0.5808778708960249,1.0,0.5015346342651331,0.5945761080804866,0.6451768491224413,0.4923475330690453,0.6908622221560696,0.734544125543068,0.4798417055369515,0.6724348262907647,0.7283350479798794,0.5723983344554959,0.7763690386845405,0.7194604150838769,0.6097165874787313
3,0.6592957753103691,0.5069250876788832,0.6557505089953862,1.0,0.5210474322075557,0.5343346604516572,0.4520760595196038,0.6553137552321447,0.6724143924486888,0.4062829645072604,0.6036129629872227,0.6654140335837526,0.4982417600211168,0.7203009124603543,0.6554562810015649,0.5367946174492532
4,0.5893990114799277,0.4665570897759802,0.5855835980545042,0.4273827597775201,1.0,0.4656032831568386,0.3851736256857367,0.5907628645282142,0.6358626854433219,0.367948767220922,0.495877258289462,0.6285127619081563,0.4579230584883976,0.6866020192749364,0.6180871042106113,0.496442866617959
5,0.5497863983111527,0.3990724686438355,0.545886496506403,0.3883599638605185,0.4806510980614207,1.0,0.4962307460522843,0.6941701731779244,0.5700590172474199,0.3065312639390443,0.6073238765587589,0.562295174387459,0.3907724475803985,0.7234199642080825,0.5513377385660945,0.4281046288884215
6,0.4811209888730056,0.5108075860779626,0.4771918997877176,0.3252888888558468,0.412705063722265,0.5780476396193457,1.0,0.6190356542086556,0.6758271188184682,0.410035650001931,0.5254394716294036,0.6688637741617791,0.4192801207284028,0.6518675637760156,0.65895606983121,0.5406550404480556
7,0.5931533029303357,0.4277604997374265,0.5893484693698634,0.4311887960945139,0.52492294435864,0.4951333133882563,0.4135501103494481,1.0,0.5987907550275965,0.3322448794419519,0.5531811512445269,0.5911736570700734,0.4466926605127459,0.6767650902417486,0.6073295356784708,0.4572915095430378
8,0.5106946704295279,0.4552927921101277,0.5067599404731062,0.351777809701541,0.4416528427927587,0.5230384461512423,0.4408724331593162,0.6450025184708182,1.0,0.3574698338897658,0.6235890671480795,0.6178673001010707,0.5192991723771588,0.7369590821992862,0.6742297756559333,0.4851131971972763
9,0.6096281727887044,0.5279633335590234,0.5346264482423476,0.3776470551566659,0.4693459135523625,0.5947162499915937,0.5134107305931399,0.7085642983218675,0.6253022799748845,1.0,0.6283334280779592,0.68390660818847,0.5243553920566272,0.7408682980341397,0.6786647591896267,0.5576704641487521
10,0.6144397012968035,0.533010373276032,0.6058750373577214,0.4481200323543977,0.5470531633476876,0.5995908559885044,0.5184714552023377,0.7127310127446799,0.6906999019205963,0.4267594548064021,1.0,0.6882707621567539,0.6500592789941797,0.8281094643301911,0.7806474508740076,0.6843375376574531
11,0.7286559807837742,0.6579191405134948,0.6107032848663185,0.4531365115278657,0.6705276012549286,0.7161739811283379,0.6446766186473029,0.8069770489662875,0.695012090488491,0.4317238722226209,0.740174338413452,1.0,0.4876787240766301,0.7117077469242999,0.6458504108301937,0.5262715126704107
12,0.5791339988653105,0.4963600711800272,0.7255319915417014,0.5826825389404778,0.510492812901518,0.5638905228120331,0.4817894702828366,0.6817642058241944,0.7933861013413249,0.3961303461978813,0.5934581948907566,0.7881564169062187,1.0,0.5974043707873045,0.5229382527579852,0.4003881341949712
13,0.4526890413223917,0.3720129141386106,0.448791315400451,0.4170732690852001,0.3853138426940294,0.4373154839683187,0.3584942759969889,0.5628803676693798,0.6630382577831102,0.2827936499093724,0.4673587260629864,0.6559400569381988,0.3639348460190321,1.0,0.7452529689491534,0.6405580577570797
14,0.6882227506325898,0.6125501044391986,0.6848345991132014,0.3007286183613942,0.6258798905971089,0.6747111230976506,0.5986227455382156,0.7746044120285349,0.7594136346028506,0.5127445190620143,0.700752587365498,0.5340030476616668,0.604274814861499,0.7983955918852117,1.0,0.3868848415391932
15,0.4387124317777503,0.3588938027473872,0.4348394357114276,0.2889666182881772,0.3720035304972086,0.4234462955015768,0.3455895472092776,0.5489137209896068,0.52778501629513,0.271460803475692,0.4533043223573086,0.7535911235587639,0.3509414112719626,0.5837250315293185,0.5088090654492554,1.0
