Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Boston Celtics*,66,15940,36.8,87.7,.419,5.7,18.6,.308,31.0,69.1,.449,19.0,25.0,.760,13.0,34.5,47.5,20.5,8.6,5.1,17.2,20.3,98.2
2,Chicago Bulls*,66,15940,38.6,91.5,.421,5.2,15.9,.325,33.4,75.7,.442,16.0,21.6,.740,12.7,31.9,44.6,21.0,8.3,5.8,14.8,19.7,98.3
3,Philadelphia 76ers*,66,15915,38.1,89.2,.427,6.0,18.0,.334,32.1,71.2,.450,17.1,22.7,.752,11.9,36.7,48.5,21.7,6.6,5.3,15.4,18.0,99.2
4,Miami Heat*,66,16040,37.5,86.4,.434,7.9,21.6,.363,29.6,64.8,.457,17.3,23.9,.725,11.9,31.1,43.0,21.3,9.0,4.6,18.2,22.2,100.2
5,New York Knicks*,66,15940,37.4,84.7,.442,7.2,20.0,.359,30.3,64.6,.468,18.9,25.7,.736,11.6,33.0,44.6,20.2,8.7,5.4,18.2,23.2,101.0
6,Atlanta Hawks*,66,16165,39.2,88.3,.444,6.4,18.7,.344,32.7,69.6,.470,16.4,21.8,.753,11.7,34.2,45.9,22.3,8.1,5.2,16.4,20.8,101.2
7,Memphis Grizzlies*,66,15940,37.8,85.1,.444,6.9,20.1,.345,30.9,65.1,.474,19.3,25.2,.764,12.1,32.4,44.5,21.1,8.6,6.0,18.7,21.1,101.8
8,Dallas Mavericks*,66,16065,38.3,88.1,.435,7.7,22.4,.346,30.6,65.7,.466,17.8,23.8,.750,11.8,35.5,47.4,22.1,9.2,4.3,15.9,19.8,102.3
9,Indiana Pacers*,66,15990,38.1,87.7,.435,7.3,20.8,.351,30.8,66.9,.461,19.5,26.7,.729,13.1,33.1,46.2,21.4,7.2,6.6,16.3,23.6,103.1
10,San Antonio Spurs*,66,15940,40.7,90.1,.452,6.7,18.9,.353,34.0,71.2,.478,15.1,20.0,.756,11.0,33.0,44.1,20.9,7.9,5.3,14.7,20.2,103.2
11,Oklahoma City Thunder*,66,15990,38.8,90.8,.427,6.8,19.9,.342,32.0,71.0,.451,18.8,24.5,.768,13.5,30.5,44.0,21.2,8.7,5.2,15.1,21.3,103.2
12,Orlando Magic*,66,15965,40.1,89.3,.449,7.0,20.1,.347,33.1,69.2,.478,17.0,22.0,.772,11.3,34.8,46.1,22.8,8.4,4.6,14.6,22.1,104.1
13,Los Angeles Lakers*,66,16065,41.1,94.1,.437,7.3,21.0,.348,33.8,73.1,.463,14.9,20.0,.742,12.5,32.1,44.6,23.9,9.2,5.0,12.3,22.0,104.4
14,Toronto Raptors,66,15965,37.6,86.4,.435,6.8,20.6,.328,30.9,65.8,.469,22.5,30.2,.744,11.4,33.6,45.0,22.3,8.1,5.4,14.7,20.4,104.5
15,New Orleans Hornets,66,15940,39.3,88.5,.444,7.2,22.9,.317,32.1,65.6,.489,19.2,25.4,.759,12.5,32.6,45.0,23.5,8.9,6.5,15.6,21.1,105.1
16,Milwaukee Bucks,66,15865,39.5,88.0,.449,7.1,20.1,.351,32.5,67.9,.478,19.1,24.8,.769,13.1,34.5,47.6,23.1,8.1,4.8,16.9,20.6,105.2
17,Houston Rockets,66,16065,40.3,88.4,.456,6.0,18.5,.325,34.3,69.9,.491,18.6,24.3,.766,11.9,33.0,44.9,21.5,8.1,5.5,15.8,19.8,105.2
18,Los Angeles Clippers*,66,15965,38.4,85.9,.447,7.8,21.3,.365,30.7,64.7,.474,21.1,28.3,.746,12.0,32.3,44.3,23.1,6.7,5.0,16.3,23.6,105.7
19,Utah Jazz*,66,16165,39.0,86.2,.453,6.9,20.4,.340,32.1,65.8,.488,21.1,28.0,.754,11.8,32.3,44.1,22.0,8.0,6.1,15.7,22.2,106.1
20,Denver Nuggets*,66,16040,40.4,88.5,.456,9.1,23.7,.383,31.3,64.8,.483,16.3,21.5,.759,11.6,30.6,42.2,24.3,8.3,7.0,16.3,23.1,106.2
21,Washington Wizards,66,15865,39.6,87.5,.453,7.0,19.9,.350,32.6,67.6,.483,20.1,26.5,.758,13.3,33.7,47.0,23.2,8.5,4.9,16.4,20.1,106.2
22,Detroit Pistons,66,15965,40.1,86.7,.462,6.7,18.8,.355,33.4,67.9,.492,19.6,25.6,.765,11.8,33.4,45.3,25.0,9.5,5.9,16.2,21.6,106.3
