Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Detroit Pistons,82,19805,39.7,88.6,.449,6.8,19.2,.356,32.9,69.4,.474,17.4,24.9,.699,13.2,32.9,46.1,23.2,7.7,5.3,16.6,21.7,103.8
22,Milwaukee Bucks*,82,19830,40.0,92.0,.435,7.7,21.3,.360,32.3,70.6,.457,16.0,21.7,.736,13.7,32.4,46.1,24.0,8.8,7.0,14.8,19.9,103.6
23,Chicago Bulls*,82,19830,39.6,90.7,.437,6.0,17.1,.353,33.6,73.6,.456,18.2,23.5,.773,13.9,34.1,48.0,25.5,8.0,5.6,15.9,21.9,103.5
24,Boston Celtics*,81,19840,39.6,85.2,.465,6.6,18.3,.358,33.0,66.8,.494,17.4,22.4,.776,8.6,33.4,42.0,24.3,8.8,4.8,15.6,22.6,103.1
25,Minnesota Timberwolves,82,19730,38.6,87.8,.439,5.9,19.3,.305,32.7,68.5,.477,19.9,26.8,.742,12.7,32.4,45.2,24.1,9.2,5.1,15.9,19.8,102.9
26,Philadelphia 76ers,82,19755,40.8,92.0,.444,6.9,19.2,.360,33.9,72.9,.466,13.4,18.4,.729,12.0,33.3,45.2,24.9,8.1,5.1,14.3,20.1,102.0
27,Orlando Magic,82,19780,40.7,90.9,.448,6.7,20.2,.329,34.1,70.6,.482,13.5,17.9,.755,11.7,34.4,46.1,24.6,7.0,4.7,15.7,20.9,101.6
28,Charlotte Bobcats,82,19805,37.4,88.1,.425,6.2,18.5,.335,31.2,69.6,.448,20.5,27.3,.750,12.2,31.7,43.8,21.0,7.8,6.3,15.3,20.7,101.5
29,Phoenix Suns,82,19805,39.7,89.7,.443,6.2,18.9,.330,33.5,70.8,.473,15.6,21.0,.744,12.4,31.8,44.3,24.1,8.5,5.6,16.6,21.9,101.2
30,Washington Wizards,82,19855,38.2,87.8,.435,7.1,19.6,.365,31.0,68.2,.455,16.8,22.9,.733,11.6,34.8,46.4,23.3,7.8,4.9,16.2,22.0,100.2
