Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Miami Heat*,72,17380,40.4,86.2,.468,13.3,37.2,.358,27.0,48.9,.553,17.2,21.7,.790,8.3,34.4,42.7,27.1,8.1,4.1,14.5,19.5,111.2
19,Golden State Warriors,72,17305,40.3,86.1,.468,14.2,37.9,.376,26.1,48.3,.541,16.2,20.6,.785,7.8,34.3,42.0,27.0,8.0,4.6,14.7,20.7,111.1
20,Chicago Bulls,72,17380,42.3,89.0,.476,12.6,34.1,.370,29.7,54.9,.542,13.9,17.5,.791,9.7,35.5,45.1,26.9,6.7,4.2,15.2,19.0,111.1
21,San Antonio Spurs,72,17480,41.8,90.5,.462,9.9,28.4,.350,31.9,62.1,.514,17.4,22.0,.792,9.3,34.6,43.8,24.4,7.0,5.1,11.4,17.9,111.0
22,Charlotte Hornets,72,17355,40.4,89.0,.455,13.9,37.5,.369,26.6,51.5,.517,16.1,21.2,.761,10.7,33.6,44.3,27.2,7.9,4.8,15.0,18.3,110.9
23,New York Knicks*,72,17430,40.7,89.3,.456,12.2,31.0,.392,28.6,58.3,.490,17.0,21.6,.784,10.0,36.7,46.6,22.1,7.3,5.2,13.4,21.1,110.6
24,Los Angeles Lakers*,72,17455,40.8,86.4,.472,11.1,31.3,.354,29.7,55.0,.539,17.3,23.4,.739,9.7,34.7,44.4,24.7,7.8,5.4,15.3,19.2,109.9
25,Minnesota Timberwolves,72,17405,39.8,88.8,.448,12.8,36.7,.349,27.0,52.1,.518,17.2,22.6,.761,10.3,32.2,42.5,25.0,8.6,5.4,13.9,20.4,109.5
26,Detroit Pistons,72,17430,39.2,86.7,.452,11.7,33.3,.351,27.5,53.4,.515,18.0,23.7,.759,9.8,33.5,43.3,24.5,7.5,5.2,15.1,20.8,108.0
27,Houston Rockets,72,17305,38.6,87.1,.444,13.6,40.0,.339,25.1,47.2,.532,16.3,22.0,.740,9.2,32.8,41.9,23.2,7.5,4.9,14.5,19.2,107.1
28,Cleveland Cavaliers,72,17430,39.3,87.4,.450,10.2,30.3,.336,29.1,57.1,.510,17.0,22.8,.743,10.6,32.9,43.5,24.3,7.9,4.6,15.8,18.5,105.8
29,Orlando Magic,72,17330,38.7,90.2,.429,11.0,32.1,.343,27.7,58.0,.476,16.8,21.7,.775,10.5,35.4,45.9,22.1,7.0,4.5,13.0,17.4,105.1
30,Oklahoma City Thunder,72,17355,38.3,86.8,.441,11.7,34.6,.339,26.5,52.2,.509,15.2,21.0,.725,9.8,35.2,45.0,21.7,6.9,4.3,15.9,17.9,103.5
